Chapter Number,Chapter Title,Hadith Number,arabic_text,english_text,source,commentary,references,source_pdf,page_start,page_end
1,RECOMMENDED (NON-OBLIGATORY) PRAYERS,11,"مَا رَوَاهُ الْحُسَيْنُ بْنُ سَعِيدٍ عَنْ حَمَّادِ بْنِ عِيسَى عَنْ شُعَيْبٍ عَنْ أَبِي بَصِيرٍ قَالَ: سَأَلْتُ أَبَا عَبْدِ اللَّهِ عَلَيْهِ ٱلسّلَاَمُ -
عَنِ التَّطَوْعِ بِاللَّيْلِ وَ النَّهَارِ فَقَالَ «آلَّذِي يُسْتَحَبُّ أَنْ لا يُقْصَرَ عَنْهُ ثَمَانُ رَكَعَاتِ عِنْدَ زَوَالِ الشَّمْسِ وَ بَعْدَ الظُهْرِ
رَكْعَتَانٍ وَ قَبْلَ الْعَصْرِ رَكْعَتَانٍ وَ بَعْدَ ٱلْمَعْرِبِ رَكْعَتَانٍ وَ قَبْلَ الْعَتَمَةِ رَكْعَتَانٍ وَ مِنَ السَّحَرِ ثَمَانُ رَكَعَاتٍ ثُمَّ يُوتِرُ وَ
الْوَثْرُ ثَلاَثُ رَكَعَاتٍ مَفْصُولَةً ثُمَّ رَكْعَتَانِ قَبْلَ صَلَاَةِ الْفَجْرِ وَ أَحَبُّ صَلَاَةِ اللَّيْلِ إِلَيْهِمْ آخِرُ اللَّيْلِ».
فبين في هذا الحديث أن هذه الستة وأربعين ركعة مما يستحب أن لا يقصر عنها وان ما عداها ليس بمشارك لها في
الاستحباب, فاما ما عدا هذه الاحاديث مما يتضمن نقصان الخمسين ركعة فالاصل فيها كلها زرارة وإن تكررت باسانيد
مختلفة مثل :","Al-Husayn ibn Sa‘id narrated from Hammad ibn Isa from Shu‘ayb from Abu Basir. He said:
I asked Abu Abdillah {a.s} about voluntary prayers during the night and day.
Imam {a.s} said: “The amount that is recommended not to be left is: eight rak‘ahs at the
time when the sun passes the meridian, and after Dhuhr two rak‘ahs, and before ‘Asr
two rak‘ahs, and after Maghrib two rak‘ahs, and before ‘atamah two rak‘ahs, and at
the time of sahar (pre-dawn) eight rak‘ahs, then he performs witr, and witr is three
rak‘ahs, separated. Then two rak‘ahs before the salah of fajr.
And the most beloved of the night prayer to them is at the end of the night.”",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},"So, in this narration, He {a.s} made clear that these forty-six rak‘ahs are among those it
is recommended not to fall short of, and that whatever is beyond them does not share
with them in the level of recommendation. As for the other narrations which imply a
reduction from the fifty rak‘ahs, their origin all goes back to Zurarah, even if they are
repeated through different chains of transmission, such as:","Tahdib Al-Ahkam, Vol.2 p.6 • Al-Istibsar, Vol.1 p.219 • Awali Al-La’ali, Vol.3 p.67 • Al-Wafi, Vol.7 p.83 • Wasa’il Al-Shi’ah, Vol.4 p.59",tahdib-al-ahkam-vol.2.pdf,23,23
1,RECOMMENDED (NON-OBLIGATORY) PRAYERS,12,"مَا رَوَاهُ الْحُسَيْنُ بْنُ سَعِيدٍ عَنْ صَفْوَانَ عَنِ اِبْنِ بُكَيْرٍ عَنْ زُرَارَةَ قَالَ: قُلْتُ لأَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ مَا جَرَثْ بِهِ
السُّنَّةُ فِي الصَّلاةِ فَقَالَ «ثَمَانُ رَكَّعَاتِ الزَوَالِ وَ رَكْعَتَانٍ بَعْدَ الظُّهْرِ وَ رَكْعَتَانٍ قَبْلَ الْعَصْرِ وَ رَكْعَتَانٍ بَعْدَ ٱلْمَغْرِبِ وَ
ثَلاَثَ عَشْرَةَ رَكْعَةً مِنْ آخِرِ اللَّيْلِ وَ مِنْهَا الْوَثْرُ وَ رَكْعَتَا الْفَجْرِ» قُلْتُ فَهَذَا جَمِيعُ مَا جَرَثْ بِهِ السُّنَّةُ قَالَ نَعَمْ فَقَالَ
أَبُو الْخَطَابِ أَ فَرَأَيْتَ إِنْ قَوِيَ فَزَادَ قَالَ فَجَلَسَ وَ كَانَ مُتَّكِئاً فَقَالَ «إِنْ قَوِيتَ فَصَلَّهَا كَمَا كَانَتْ تُصَلَّى وَ كَمَا
لَيْسَتْ فِي سَاعَةٍ مِنَ النَّهَارِ فَلَيْسَتْ فِي سَاعَةٍ مِنَ اللَّيْلِ إِنَّ اللَّهَ عَزَّ وَ جَلَّ يَقُولُ «وَ مِنْ آناءِ اللَّيْلِ فَسَبَّحْ» ».
فيجوز أن يكون قد سوغ لزرارة الاقتصار على هذه الصلوات لعذر كان في زرارة لكثرة أشغاله التي الاخلال بها يعود عليه
بالضرر أو لسبب من الاسباب يسوغه ذلك ولولاه لما ساغ, وإذا كان الامر على هذا جاز أن يقتصر عليها لان عندنا متى كان
به عذر يضربه اشتغاله بالنوافل عنه جاز له تركها اصلا لانها ليست مما يستحق بتركها العقاب, ونحن نورد فيما بعد ما يدل
علي ذلك إن شاء اللّٰه تعالى ، والذي يكشف عما ذكرناه من أن العذر كان في زرارة.","Al-Husayn ibn Sa‘id narrated from Safwan from Ibn Bukayr from Zurarah. He said:
I asked Abu Abdillah {a.s}: “What is the established Sunnah regarding prayer?”
Imam {a.s} said: “Eight rak‘ahs at the time of zawal, and two rak‘ahs after Dhuhr, and
two rak‘ahs before ‘Asr, and two rak‘ahs after Maghrib, and thirteen rak‘ahs at the end
of the night, including the witr, and the two rak‘ahs of fajr.”
I (narrator) asked: “So is this all that the Sunnah has established?”
Imam {a.s} said: “Yes.”
Then Abu al-Khattab asked: “What if one is strong and adds more?”
He (Imam {a.s}) sat up, He {a.s} had been reclining, and said: “If you are strong, then pray
them as they were prayed before, and as long as they are not in a forbidden hour of the
day, there is no forbidden hour of the night. Indeed, Allah {SWT}, the Mighty and Majestic,
says: “And during parts of the night, glorify Him.” (Surah Taha 20:130)",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},"So it is possible that He {a.s} permitted Zurarah to limit himself to these prayers due to
an excuse that existed in Zurarah, because of his many preoccupations, neglecting
which would have caused him harm, or due to some other reason that justified it, and
were it not for that, it would not have been permissible. And if this is the case, then it
is allowed to limit oneself to them, because in our view, whenever a person has an
excuse and his engagement in supererogatory prayers would prevent him from
fulfilling his obligations, it is permissible for him to leave them entirely, since leaving
them does not result in punishment. And we shall mention later, Allah {SWT} willing, what
indicates this. And what further clarifies what we have said, that there was an excuse
in the case of Zurarah, is as follows:","Tahdib Al-Ahkam, Vol.2 p.7 • Al-Wafi, Vol.7 p.84 • Wasa’il Al-Shi’ah, Vol.4 p.59",tahdib-al-ahkam-vol.2.pdf,23,24
1,RECOMMENDED (NON-OBLIGATORY) PRAYERS,13,"مَا رَوَاهُ ٱلْحُسَيْنُ بْنُ سَعِيدٍ عَنِ اِبْنِ أَبِي عُمَيْرٍ عَنِ اِبْنِ أُدَيْنَةَ عَنْ زُرَارَةَ قَالَ: قُلْتُ لِأَبِي جَعْفَرٍ عَلَيْهِ السِّلَامُ إِنِّي رَجُلْ
تَاجِرْ أَخْتَلِفُ وَ أَتَّجِرُ فَكَيْفَ لِي بِالزَّوَالِ وَ الْمُحَافَظَةِ عَلَى صَلاَةِ الزَّوَالِ وَ كَمْ تُصَلَّى قَالَ «تُصَلَّي ثَمَانِيَ رَكَعَاتٍ
إِذَا زَالَتِ الشَّمْسُ وَ رَكْعَتَيْنِ بَعْدَ الظُّهْرِ وَ رَكْعَتَيْنِ قَبْلَ الْعَصْرِ فَهَذِهِ اِثْنَتَا عَشَرَةَ رَكْعَةً وَ تُصَلَّي بَعْدَ الْمَغْرِبِ رَكْعَتَيْنِ
وَبَعْدَ مَا يَنْتَصِفُ اللّيْلُ ثَلاَثَ عَشَرَةَ رَكْعَةً مِنْهَا ٱلْوَثْرُ وَ مِنْهَا رَكْعَتَا ٱلْفَجْرِ فَتِلْكَ سَبْعٌ وَ عِشرُونَ رَكْعَةً سِوَى الْفَرِيضَةِ
وَ إنَّمَا هَذَا كُلْهُ تَطَوْعُ وَ لَيْسَ بِمَفْرُوضِ إِنَّ تَارِكَ الْفَرِيضَةِ كَافِرٌ وَ إِنَّ تَارِكَ هَذَا لَيْسَ بِكَافِرٍ وَ لَكِنَّهَا مَعْصِيَةٌ لِأَنَّهُ
يُسْتَحَبٌ إِذَا عَمِلَ الرَّجُلُ عَمَلاً مِنَ الْخَيْرِ أَنْ يَدُومَ عَلَيْهِ».
فتضمن هذا الحديث ذكر زرارة لعذره من التجارة وغيرها فحينئذ سوغ له الامام عليه السلام الاقتصار على ما دون
الخمسين, والذى يقضي بما ذكرناه من ان المسنون احدى وخمسون ركعة ما لم يكن هناك عذر.","Al-Husayn ibn Sa‘id narrated from Ibn Abi Umayr from Ibn Udhaynah from Zurarah. He said:
I (Zurarah) said to Abu Ja‘far {a.s}: “I am a merchant, I travel and engage in trade. So how
can I manage the time of zawal and maintain the prayer of zawal, and how many
rak‘ahs should be prayed?”
Imam {a.s} said: “You pray eight rak‘ahs when the sun passes the meridian, and two
rak‘ahs after Dhuhr, and two rak‘ahs before ‘Asr, these are twelve rak‘ahs. And you
pray two rak‘ahs after Maghrib, and after the middle of the night, thirteen rak‘ahs,
among which is the witr, and among which are the two rak‘ahs of fajr. That makes
twenty-seven rak‘ahs besides the obligatory prayer. And indeed, all of this is
supererogatory and not obligatory. Verily, the one who abandons the obligatory prayer
is a disbeliever, and the one who abandons this (supererogatory) is not a disbeliever,
but it is a sin, because it is recommended that when a man does a good deed, he
remains consistent in it.”",Abu Ja’far Imam Muhammad ibn Ali al-Baqir {a.s},"So this narration includes Zurarah mentioning his excuse, being occupied with trade
and other matters, at which point the Imam {a.s}, permitted him to limit himself to less
than fifty (rak‘ahs). And what confirms what we have mentioned is that the prescribed
(recommended) number is fifty-one rak‘ahs, as long as there is no excuse.","Tahdib Al-Ahkam, Vol.2 p.7 • Al-Wafi, Vol.7 p.87 • Wasa’il Al-Shi’ah, Vol.4 p.59",tahdib-al-ahkam-vol.2.pdf,24,25
1,RECOMMENDED (NON-OBLIGATORY) PRAYERS,14,"مَا رَوَاهُ مُحَمّدُ بْنُ الْحَسَنِ الصَّفَارُ عَنْ سَهْلِ بْنِ زِيَادٍ عَنْ أَحْمَدَ بْنِ مُحَمِّدِ بْنِ أَبِي نَصْرِ قَالَ: قُلْتُ لأَبِي الْحَسَنِ عَلَيْهِ
السَّلَاَمُ إنَّ أَصْحَابَنَا يَخْتَلِفُونَ فِي صَلَاةِ التَّطَوْعِ بَعْضُهُمْ يُصَلِّي أَرْبَعاً وَ أَرْبَعِينَ - وَ بَعْضُهُمْ يُصَلِّي خَمْسِينَ
فَأَخْبِرْنِي بِالَّذِي تَعْمَلُ بِهِ أَنْتَ كَيْفَ هُوَ حَتَّى أَعْمَلَ بِمِثلِهِ فَقَالَ «أُصَلِّي وَاحِدَةً وَ خَمْسِينَ رَكْعَةً» ثُمَّ قَالَ «أَمْسِك»
وَ عَقَدَ بِيَدِهِ «الزَّوَالَ ثَمَانِيَةً وَ أَرْبَعاً بَعْدَ الظُهْرِ وَ أَرْبَعاً قَبْلَ الْعَصْرِ وَ رَكْعَتَيْنِ بَعْدَ ٱلْمَغْرِبِ وَ رَكْعَتَيْنِ قَبْلَ عِشَاءِ
الْآخِرَةِ وَ رَكْعَتَيْنِ بَعْدَ الْعِشَاءِ مِنْ قُعُودِ تُعَدَّانِ بِرَكْعَةٍ مِنْ قِيَامٍ وَ ثَمَانِيَ صَلاَةَ اللَّيْلِ وَ الْوَثْرَ ثَلاَثاً وَ رَكْعَتَيِ الْفَجْرِ
وَ الْفَرَائِضَ سَبْعَ عَشْرَةَ فَذَلِكَ إِحْدَى وَ خَمْسُونَ رَكْعَةٌ».
ويدل أيضا على أن المسنون ما ذكرناه.","Muhammad ibn al-Hasan al-Saffar narrated from Sahl ibn Ziyad from Ahmad ibn Muhammad ibn Abi Nasr:
I said to Abu al-Hasan {a.s}: “Our companions differ regarding supererogatory prayers.
Some of them pray forty-four, and some of them pray fifty. So inform me of that which
you yourself practice, so that I may do the same.”
Imam {a.s} said: “I pray fifty-one rak‘ahs.”
Then Imam {a.s} said: “Count with me,” and Imam {a.s} counted with his hand:
“Eight at zawal, four after Dhuhr, four before ‘Asr, two after Maghrib, two before the
final Isha, and two after Isha while sitting, they are counted as one rak‘ah when
standing, and eight rak‘ahs of the night prayer, and witr three rak‘ahs, and two rak‘ahs
of fajr, and the obligatory prayers are seventeen, that makes fifty-one rak‘ahs.”",Abu al-Hasan Imam Ali ibn Musa al-Ridha {a.s},"And this also indicates that the prescribed (recommended) number is what we have
mentioned.","Al-Kafi, Vol.3 p.444 • Tahdib Al-Ahkam, Vol.2 p.8 • Awali Al-La’ali, Vol.3 p.66 • Al-Wafi, Vol.7 p.78 • Wasa’il Al-Shi’ah, Vol.4 p.47",tahdib-al-ahkam-vol.2.pdf,25,26
1,RECOMMENDED (NON-OBLIGATORY) PRAYERS,15,"مَا رَوَاهُ أَحْمَدُ بْنُ مُحَمَّدِ بْنِ عِيسَى عَنْ عَلِيَ بْنِ ٱلْحَكَمِ عَنْ بَعْضِ أَصْحَابِنَا قَالَ قَالَ لِي: «صَلاَةُ ٱَلنَّهَارِ سِنَّ عَشَرَةَ
رَكْعَةً صَلِّهَا فِي أَيِّ النَّهَارِ إنْ شِئْتَ فِي أوَّلِهِ وَ إِنْ شِئْتَ فِي وَسَطِهِ وَ إنْ شِئْتَ فِي آخِرِهِ».","Ahmad ibn Muhammad ibn Isa narrated from Ali ibn al-Hakam from one of our companions. He said:
Imam {a.s} said to me: “The day prayer is sixteen rak‘ahs, pray it at any time of the day
you wish: if you wish, at its beginning; if you wish, in the middle of it; and if you wish, at
its end.”",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, Vol.2 p.8 • Tahdib Al-Ahkam, Vol.2 p.267 • Al-Istibsar, Vol.1 p.278 • Al- Wafi, Vol.7 p.328 • Wasa’il Al-Shi’ah, Vol.4 p.51 • Wasa’il Al-Shi’ah, Vol.4 p.233",tahdib-al-ahkam-vol.2.pdf,26,26
1,RECOMMENDED (NON-OBLIGATORY) PRAYERS,16,"وروى أحمد بن محمد بن عيسى عن علي بن النعمان عن الحارث النصري عن أبي عبد اللّٰه عليه السلام قال :
سمعته يقول صلاة النهار ست عشرة ركعة ثمان إذا زالت الشمس وثمان بعد الظهر واربع ركعات بعد المغرب
يا حارث لا تدعها في سفر ولا حضر وركعتان بعد العشاء كان أبي يصليهما وهو قاعد وأنا اصليهما وأنا قائم
وكان رسول اللّه صلى اللّٰه عليه وآله يصلي ثلاث عشرة ركعة من الليل.","Ahmad ibn Muhammad ibn Isa narrated from Ali ibn al-Nu‘man from al-Harith al-Nasri from Abu Abdillah
{a.s}. He said:
I heard Him {a.s} say: “The day prayer is sixteen rak‘ahs, eight when the sun passes the
meridian, and eight after Dhuhr, and four rak‘ahs after Maghrib.
O’ Harith, do not abandon them whether in travel or at home. And two rak‘ahs after
Isha, my father {a.s} used to pray them while sitting, and I pray them while standing. And
the Messenger of Allah {SWT}, may Allah {SWT} bless him and his family, used to pray
thirteen rak‘ahs at night.”",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, Vol.2 p.9 • Al-Wafi, Vol.7 p.328 • Wasa’il Al-Shi’ah, Vol.4 p.51",tahdib-al-ahkam-vol.2.pdf,26,27
1,RECOMMENDED (NON-OBLIGATORY) PRAYERS,17,"وَ عَنْهُ عَنْ عَمَّارِ بَنِ ٱلْمُبَارَكِ عَنْ ظَرِيفِ بْنِ نَاصِحٍ عَنِ ٱلْقَاسِمِ بْنِ ٱلْوَلِيدِ ٱلْغِفَارِيّ قَالَ: قُلْتُ لِأَبِي عَبْدِ اللَّهِ عَلَيْهِ
السَّلاَمُ جُعِلْتُ فِدَاكَ صَلاَةُ ٱلنَّهَارِ النَّوَافِلُ كَمْ هِيَ قَالَ «هِيَ سِتَّ عَشَرَةَ رَكْعَةً أَيَّ سَاعَاتِ النَّهَارِ شِئْتَ أَنْ تُصَلَّيَهَا
صَلِّيْتَهَا إِلاَّ أَنَّكَ إِنْ صَلَّيْتَهَا فِي مَوَاقِيتِهَا أَفْضَلُ».","And from him, from ‘Ammar ibn al-Mubarak from Ẓarif ibn Nasih from al-Qasim ibn al-Walid al-Ghifari:
I said to Abu Abdillah {a.s}: “May I be your ransom, how many rak‘ahs are the nawafil
(supererogatory prayers) of the day?”
Imam {a.s} said: “They are sixteen rak‘ahs. You may pray them at whichever hours of the
day you wish, but if you pray them at their specified times, it is better.”",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, Vol.2 p.9 • Al-Wafi, Vol.7 p.328 • Wasa’il Al-Shi’ah, Vol.4 p.51",tahdib-al-ahkam-vol.2.pdf,27,27
1,RECOMMENDED (NON-OBLIGATORY) PRAYERS,18,"وَ رَوَى مُحَمَّدُ بْنُ يَعْقُوبَ عَنِ ٱلْحُسَيْنِ بْنِ مُحَمَّدٍ عَنْ عَبْدِ اللّهِ بْنِ عَامِرٍ عَنْ عَلِيَّ بْنِ مَهْزِيَارَ عَنْ فَضَالَةَ بْنِ أَيُوبَ
عَنْ حَمَّادِ بْنِ عُثُمَانَ قَالَ: سَأَلْتُهُ عَنِ التَّطَوْعِ بِالنَّهَارِ فَذَكَرَ «أَنَّهُ يُصَلَّى ثَمَانُ رَكَعَاتٍ قَبْلَ الظُّهْرِ وَ ثَمَانْ بَعْدَهَا).
ووجه الاستدلال من هذه الاحاديث على ما ذكرناه أن كل حديث روي في نقصان الخمسين ركعة فانما تضمن في نوافل
النهار, فاما نوافل الليل فلا خلاف فيها بين أصحابنا, وإذا كانت هذه الاحاديث دالة على تفصيل ما ذكرناه من صلاة النهار
ثبت ما قصدناه, وليس لاحد أن يقول ان رواية زرارة التي قدمتموها تضمنت ذكر الركعتين بعد المغرب وهذا خلاف في
نوافل الليل لان الرواية وإن كانت على ما قال فيجوز أن يكون قد ذكر الاربع ركعات مفصلا بان يكون قد قال ركعتان بعد
المغرب وركعتان قبل عشاء الآخرة حسب ما تضمنه الخبر الذي رواه, محمد بن الحسن الصفار المتقدم ذكره وهاتان
الركعتان وان اضيفتا الى العشاء الآخرة فهي من نوافل المغرب لان عشاء الآخرة لا نافلة لها سوى الركعتين من جلوس
اللتين قدمناهما، يدل على ذلك :","Muhammad ibn Ya‘qub narrated from al-Husayn ibn Muhammad from Abdillah ibn ‘Amir from Ali ibn
Mahziyar from Fadalah ibn Ayyub from Hammad ibn ‘Uthman. He said:
I asked him about the supererogatory prayer during the day, and he mentioned:
“That eight rak‘ahs are to be prayed before Dhuhr, and eight after it.”",Implicit (Muzmar),"And the point of inference from these narrations for what we have mentioned is that
every narration reported regarding a reduction from the fifty rak‘ahs pertains only to
the nawafil (supererogatory prayers) of the day. As for the nawafil of the night, there is
no disagreement among our companions regarding them. And if these narrations
indicate the details of what we have explained concerning the daytime prayers, then
what we intended is established.
And no one may say that the narration of Zurarah, which you previously mentioned,
includes mention of the two rak‘ahs after Maghrib, and that this constitutes a
disagreement regarding the nawafil of the night, because, even if the narration says
what was stated, it is possible that He (the Imam {a.s}) mentioned the four rak‘ahs in
detail by saying: two rak‘ahs after Maghrib, and two rak‘ahs before the final Isha, as is
found in the narration reported by Muhammad ibn al-Hasan al-Saffar mentioned
earlier. And even if these two rak‘ahs are attributed to the final Isha, they are still from
the nawafil of Maghrib, because the final Isha has no nawafil except the two rak‘ahs
while sitting, which we mentioned earlier. What indicates this is the following:","Al-Kafi, Vol.3 p.444 • Tahdib Al-Ahkam, Vol.2 p.9 • Al-Wafi, Vol.7 p.78 • Wasa’il Al-Shi’ah, Vol.4 p.48",tahdib-al-ahkam-vol.2.pdf,27,28
1,RECOMMENDED (NON-OBLIGATORY) PRAYERS,19,"مَا رَوَاهُ مُحَمَّدُ بْنُ يَعْقُوبَ عَنْ عَلِيَّ بْنِ إبْرَاهِيمَ عَنْ أَبِيهِ عَنِ اِبْنِ أَبِي عُمَيْرٍ عَنْ حَمَّادٍ عَنِ الْحَلَبِيّ قَالَ: سَأَلْتُ أَبَا
عَبْدِ اللّهِ عَلَيْهِ السِّلامُ هَلْ قَبْلَ الْعِشَاءِ الْآخِرَةِ وَ بَعْدَهَا شَيْءٌ فَقَالَ «لا غَيْرَ أَنَّي أَصَلِّي بَعْدَهَا رَكْعَتَيْنِ وَ لَسْتُ
أَحْسُبُهُمَا مِنْ صَلاةِ اللَّيْلِ».
فأما الذي يدل على جواز اسقاط هذه النوافل عند الاعذار ما ثبت من كونها نوافل, والنوافل ما لا يستحق بتركها العقاب
الانه لو استحق بتركها العقاب لكانت مثل الفرائض ولم يكن بينها وبينها فرق, ويدل على ذلك أيضا","Muhammad ibn Ya‘qub narrated from Ali ibn Ibrahim from his father from Ibn Abi Umayr from Hammad from
al-Halabi. He said:
I asked Abu Abdillah {a.s}: “Is there anything before the final Isha and after it?”
Imam {a.s} said: “No, except that I pray two rak‘ahs after it, and I do not consider them
part of the night prayer (salat al-layl).”",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},"As for what indicates the permissibility of omitting these nawafil (supererogatory
prayers) in the case of valid excuses, it is the established fact that they are nawafil,
and nawafil are such that one is not deserving of punishment for abandoning them.
For if a person were to deserve punishment for leaving them, they would be like the
obligatory prayers, and there would be no distinction between them. This is also
indicated by the following (narrations):","Al-Kafi, Vol.3 p.443 • Tahdib Al-Ahkam, Vol.2 p.10 • Al-Wafi, Vol.7 p.77 • Wasa’il Al-Shi’ah, Vol.4 p.93",tahdib-al-ahkam-vol.2.pdf,28,28
1,RECOMMENDED (NON-OBLIGATORY) PRAYERS,20,"مَا رَوَاهُ سَعْدُ بْنُ عَبْدِ اللّهِ عَنْ يَعْقُوبَ بْنِ يَزِيدَ عَنِ الْحَسَنِ بْنِ عَلِيَّ بْنِ فَضَّالٍ عَنْ هَارُونَ بْنِ مُسْلِمِ عَنِ ٱلْحَسَنِ بْنِ
مُوسَى اَلْحَنَاطِ قَالَ: خَرَجْنَا أَنَا وَ جَمِيلُ بْنُ دَرَّاجٍ وَ عَائِذٌ الْأَحْمَسِيُ حُجَّاجا فَكَانَ عَائِذٌ كَثِيراً مَا يَقُولُ لَنَا فِي
الطَّرِيقِ إِنَّ لِي إِلَى أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ حَاجَةً أُرِيدُ أَنْ أَسْأَلَهُ عَنْهَا فَأَقُولُ لَهُ حَتَّى نَلْقَاهُ فَلَمَّا دَخَلْنَا عَلَيْهِ
سَلَّمَنَا وَ جَلَسْنَا فَأَقْبَلَ عَلَيْنَا بِوَجْهِهِ مُبْتَدِناً فَقَالَ «مَنْ أَتَّى اللّهَ بِمَا اِفْتَرَضَ عَلَيْهِ لَمْ يَسْأَلَهُ عَمَا سِوَى ذَلِكَ» فَغَمَزَنَا
عَائِذٌ فَلَمَا قُمْنَا قُلْنَا مَا كَانَتْ حَاجَتَكَ قَالَ اَلَّذِي سَمِعْتُمْ قُلْنَا كَيْفَ كَانَتْ هَذِهِ حَاجَتَكَ فَقَالَ أَنَا رَجُلْ لاَ أُطِيقُ ٱَلْقِيَامَ
باللّيْلِ فَخِفْتُ أَنْ أَكُونَ مَأْخُوذاً بِهِ فَأَهْلِكَ.","Sa‘d ibn Abdillah narrated from Ya‘qub ibn Yazid from al-Hasan ibn Ali ibn Faddal from Harun ibn Muslim
from al-Hasan ibn Musa al-Hannat. He said:
We went out, I (Musa al-Hannat), Jamil ibn Darraj, and ‘A’idh al-Ahmasi, for Hajj.
And ‘A’idh would often say to us on the way, “I have a need I wish to ask Abu Abdillah
{a.s}, about.”
And I (Musa al-Hannat) would say to him (‘A’idh), “Wait until we meet Him {a.s}.”
So when we entered upon Him {a.s}, we greeted Him {a.s} and sat down.
He {a.s} turned his face toward us and began by saying: “Whoever comes to Allah {SWT}
with what He {SWT} has made obligatory upon him, Allah {SWT} will not ask him about
anything beyond that.”
Then ‘A’idh gestured to us. When we stood up, we said to him, “What was your need?”
He (‘A’idh) said: “What you just heard.”
We said: “How was that your need?”
He (‘A’idh) said: “I am a man who cannot endure standing at night in prayer, so I feared
that I would be held accountable for it and destroyed.”",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, Vol.2 p.10 • Al-Wafi, Vol.7 p.91 • Wasa’il Al-Shi’ah, Vol.4 p.67 • Ithbat Al- Huda, Vol.4 p.148 • Madinat Ma’ajiz Al-A’immah, Vol.5 p.340",tahdib-al-ahkam-vol.2.pdf,28,29
