Chapter Number,Chapter Title,Hadith Number,arabic_text,english_text,commentary,references,source_pdf,page_start,page_end
9,CHAPTER ON AGREEMENT UPON TWO JUST INDIVIDUALS IN JUDGMENT,3233,"وَ رَوَى دَاوُدُ بْنُ الْحُصَيْنِ عَنْ عُمَرَ بْنِ حَنْظَلَةَ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلَاَمُ قَالَ : قُلْتُ فِي رَجْلَيْنِ اِخْتَارَ
كُلُّ وَاجِدٍ مِنْهُمَا رَجُلاً فَرَضِيَا أَنْ يَكُونَا النَّاظِرَيْنِ فِي حَقَّهِمَا فَاخْتَلَفًا فِيمَا حَكَمَا وَ كِلاَهُمَا اِخْتَلَفَ فِي حَدِيثِنَا قَالَ
«الْحُكْمُ مَا حَكَمَ بِهِ أَعْدَلُهُمَا وَ أَفْقَهُهُمَا وَ أَصْدَقُهُمَا فِي اَلْحَدِيثِ وَ أَوْرَعُهُمَا وَ لاَ يُلْتَفَتْ إلَى مَا يَحْكُمُ بِهِ الْآخَرُ، »
قَالَ قُلْتُ فَإِنَّهُمَا عَدْلاَنِ مَرْضِيَّانِ عِنْدَ أَصْحَابِنَا لَيْسَ يَتَفَاضَلُ وَاحِدٌ مِنْهُمَا عَلَى صَاحِبِهِ قَالَ فَقَالَ «يُنْظَرُ إِلَى مَا
كَانَ مِنْ رِوَايَتِهِمَا عَنَّا فِي ذَلِكَ اَلَّذِي حَكَمَا بِهِ الْمُجْمِعَ عَلَيْهِ أَصْحَابُكَ فَيُوْخَذُ بِهِ مِنْ حُكْمِنَا وَ يُثْرَكُ الشَّاذُ الَّذِي
لَيْسَ بِمَشَهُورٍ عِنْدَ أَصْحَابِكَ فَإِنَّ الْمُجْمَعَ عَلَيْهِ حُكْمُنَا لا رَيْبَ فِيهِ وَ إِنَّمَا الْأُمُورُ ثَلاَثَةٌ أَمْرٌ بَيِّنٌ رُشُدُهُ فَمُتَّبَعْ وَ أَمْرٌ
بَيِّنْ غَيُّهُ فَمُجْتَنَّبٌ وَ أَمْرٌ مُشكِلٌ يُرَدُّ حُكُمُهُ إِلَى اللَّهِ عَزَّ وَ جَلَّ قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ «حَلاَلٌ بَيَّنْ وَ
حَرَامٌ بَيِّنْ وَ شُبُهَاتُ بَيْنَ ذَلِكَ فَمَنْ تَرَكَ الشُّبُهَاتِ نَجَا مِنَ الْمُحَرَّمَاتٍ وَ مَنْ أُخَذَ بِالشُّبُهَاتِ اِرْتَكَبَ الْمُحَرَّمَاتِ وَ
هَلَكَ مِنْ حَيْثُ لاَ يَعْلَمُ، » » قُلْتُ فَإِنْ كَانَ الْخَبَرَانِ عَنْكُمْ مَشَهُورَيْنِ قَدْ رَوَاهُمَا الثَقَاتُ عَنْكُمْ قَالَ «يُنظَرُ فَمَا وَافَقَ
حُكَمُهُ حُكُمَ الْكِتَابِ وَ السُّنَّةِ وَ خَالَفَ الْعَامَةَ أُخِدَ بِهِ» قُلْتُ جُعِلْتُ فِدَاكَ وَجَدْنَا أَحَدَ الْخَبَرَيْنِ مُوَافِقاً لِلْعَامَةِ وَ
الْآخَرَ مُخَالِفاً لَهَا بِأَيِّ الْخَبَرَيْنِ يُوْخَذُ قَالَ «بِمَا يُخَالِفُ الْعَامَةَ فَإِنَّ فِيهِ الرَّشَادَ» قُلْتُ جُعِلْتُ فِدَاكَ فَإِنْ وَافَقَهُمَا
الْخَبَرَانِ جَمِيعاً، قَالَ «يُنْظَرُ إِلَى مَا هُمْ إِلَيْهِ أَمْيَلُ حُكَامُهُمْ وَ قُضَاتُهُمْ فَيُثْرَكُ وَ يُوخَذُ بِالْآخَرِ» قُلْتُ فَإِنْ وَافَقَ
حُكَامَهُمْ وَقُضَاتَهُمُ ٱلْخَبَرَانِ جَمِيعا قَالَ «إِذَا كَانَ كَذَلِكَ فَأَرْجِهِ حَتَّى تَلْقَى إِمَامَكَ فَإِنَّ ٱلْوُقُوفَ عِنْدَ ٱلشُّبُهَاتِ خَيْرٌ
مِنَ الْإِقْتِحَامِ فِي الْهَلَكَاتِ».","Dawud ibn al-Husayn narrated from Umar ibn Hanzala, from Imam Abu
Abdullah {a.s}, who said:
I asked Imam {a.s} about two men who each selected a person and agreed that they
would act as arbiters regarding their rights. However, they disagreed in their
judgments, and both differed in their understanding of our traditions.
Imam {a.s} said: ""The ruling should be based on the judgment of the one who is more
just, more knowledgeable in jurisprudence, more truthful in narrating hadith, and
more pious. The ruling of the other should not be considered.""
I said: What if both of them are equally just and approved by our companions, and
neither is superior to the other?
Imam {a.s} replied: ""In such a case, their narrations from us regarding the matter they
have judged should be examined. What is unanimously agreed upon by your
companions should be taken from our rulings, and what is singular and not well-
known among your companions should be disregarded. Indeed, what is unanimously
agreed upon is our ruling, and there is no doubt in it. Matters are of three kinds: a
matter whose correctness is clear and should be followed, a matter whose error is
clear and should be avoided, and a matter that is ambiguous, whose judgment should
be referred to Allah {SWT}, the Almighty and Glorious.""
The Messenger of Allah {SWT}, peace and blessings be upon him and his family, said:
""That which is lawful is clear, and that which is unlawful is clear, and between them
are doubtful matters. Whoever avoids the doubtful matters has saved himself from
falling into the unlawful, and whoever indulges in the doubtful matters has committed
the unlawful and will perish without realizing it.""
I said: What if both narrations from you are well-known and have been transmitted by
trustworthy individuals?
Imam {a.s} said: ""Consider the one whose ruling aligns with the Book of Allah {SWT} and
the Sunnah and contradicts the general public, and adhere to it.""
I said: May I be your ransom! If we find that one of the narrations agrees with the
general public while the other contradicts it, which one should we follow?
Imam {a.s} said: ""Follow the one that contradicts the general public, for therein lies
guidance.""
I said: May I be your ransom! What if both narrations agree with the general public?
Imam {a.s} said: ""Look at what their rulers and judges are inclined towards; leave that
and take the other.""
I said: What if their rulers and judges agree with both narrations?
Imam {a.s} said: ""If that is the case, then delay acting upon it until you meet your Imam,
for holding back in doubtful matters is better than plunging into destruction.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.8",man-la-yahduruhu-al-faqih-vol.3-1.pdf,32,32
10,CHAPTER ON THE ETIQUETTES OF JUDGMENT,3234,"بَابُ آدَاب القَضَاءِ
قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ : «مَنِ أُبْثُلِيَ بِالْقَضَاءِ فَلاَ يَقْصِيَنَ وَ هُوَ غَضْبَانُ».","The Messenger of Allah {SWT} (peace be upon him and his family) said:
""Whoever is tested with judging should not pass judgment while he is angry.""",,"Al-Kafi, Vol.7 p.413 • Man La Yahduruhu Al-Faqih, Vol.3 p.11 • Tahdhib Al-Ahkam, Vol.6 p.226 • Al-Wafi, Vol.16 p.910 • Wasa’il Al-Shi’ah, Vol.27 p.213 • Al-Fusul Al-Muhimmah, Vol.2 p.496",man-la-yahduruhu-al-faqih-vol.3-1.pdf,33,33
10,CHAPTER ON THE ETIQUETTES OF JUDGMENT,3235,"وَ قَالَ الصَّادِقُ عَلَيْهِ ٱلسَّلاَمُ : «إِذَا كَانَ الْحَاكِمُ يَقُولُ لِمَنْ عَنْ يَمِينِهِ وَ لِمَنْ عَنْ يَسَارِهِ مَا تَقُولُ مَا تَرَى
فَعَلَى ذَلِكَ « لَعْنَةُ اللهِ وَ ٱلْمَلائِكَةِ وَ النَّاسِ أَجْمَعِينَ» أَلَّ يَقُومُ مِنْ مَجْلِسِهِ وَ يُجْلِسُهُمَا مَكَانَهُ».","Imam Jafar ibn Muhammad Al-Sadiq {a.s} said:
""If the judge turns to those on his right and left, asking, 'What do you say? What do you
think?' then upon him is the curse of Allah {SWT}, the angels, and all people. He should
rise from his seat and let them sit in his place.""",,"Al-Kafi, Vol.7 p.414 • Man La Yahduruhu Al-Faqih, Vol.3 p.11 • Tahdhib Al-Ahkam, Vol.6 p.227 • Al-Wafi, Vol.16 p.892 • Wasa’il Al-Shi’ah, Vol.27 p.215",man-la-yahduruhu-al-faqih-vol.3-1.pdf,33,33
10,CHAPTER ON THE ETIQUETTES OF JUDGMENT,3236,"وَ إِنَّ رَجْلاً نَزَلَ بِعَلِيَّ بْنِ أَبِي طَالِبِ عَلَيْهِ السَّلاَمُ فَمَكَثَ عِنْدَهُ أَيَّاماً ثُمَّ تَقَدَّمَ إِلَيْهِ فِي حُكُومَةٍ لَمْ يَذْكُرْهَا
عَلِيَّ عَلَيْهِ السَّلَاَمُ فَقَالَ لَهُ عَلِيٌّ عَلَيْهِ السَّلاَمُ «أخَصْمٌ أَنْتَ» قَالَ نَعَمْ قَالَ «تَحَوَّلْ عَنَّا فَإِنَّ رَسُولَ اللّهِ صَلِّى اَللّهُ
عَلَيْهِ وَ آلِهِ نَهَى أَنْ يُضَافَ الْخَصْمُ إِلَّ وَ مَعَهُ خَصْمُهُ».","A man stayed as a guest with Imam Ali ibn Abi Talib {a.s} for a few days. Then
he presented a legal dispute to him, which he had not previously mentioned to Imam
Ali {a.s}.
So Imam Ali ibn Abi Talib {a.s} said to him: ""Are you a litigant?""
He replied: ""Yes.""
Imam Ali ibn Abi Talib {a.s} said: ""Then leave us, for the Messenger of Allah {SWT} (peace
be upon him and his family) forbade hosting a litigant except when his opponent is also
present.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.12",man-la-yahduruhu-al-faqih-vol.3-1.pdf,33,33
10,CHAPTER ON THE ETIQUETTES OF JUDGMENT,3237,- وَ قَالَ الصَادِقُ عَلَيْهِ ٱلسَّلاَمُ : «مَنْ أَنْصَفَ ٱلنَّاسَ مِنْ نَفْسِهِ رُضِيَ بِهِ حَكَماً لِغَيْرِهِ».,"Abu Abdullah Imam Jafar ibn Muhammad Al-Sadiq {a.s} said:
""Whoever treats people with fairness from himself is accepted as a judge for others.""",,"Al-Kafi, Vol.2 p.146 • Man La Yahduruhu Al-Faqih, Vol.3 p.13 • Al-Khisal, Vol.1 p.8 • Tuhaf Al- ’Uqul, Vol.1 p.357 • Majmu’at Warram, Vol.2 p.196 • Al-Wafi, Vol.4 p.476 • Al-Wafi, Vol.16 p.904 • Wasa’il Al-Shi’ah, Vol.15 p.283 • Wasa’il Al-Shi’ah, Vol.27 p.216 • Bihar Al-Anwar, Vol.72 p.25",man-la-yahduruhu-al-faqih-vol.3-1.pdf,34,34
10,CHAPTER ON THE ETIQUETTES OF JUDGMENT,3238,"وَ رُوِيَ عَنْ عَلِيَّ عَلَيْهِ السَّلاَمُ أَنَّهُ قَالَ قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ : «إِذَا تَقَاضَى إِلَيْكَ رَجْلانٍ
فَلاَ تَقْضٍ لِلْأَوَّلِ حَتَّى تَسْمَعَ مِنَ الْآخَرِ فَإِنَّكَ إِذَا فَعَلْتَ ذَلِكَ تَبَيَّنَ لَكَ الْقَضَاءُ» قَالَ عَلِيٌّ عَلَيْهِ السَّلاَمُ «فَمَا زِلْتُ
بَعْدَهَا قَاضِياً» وَ قَالَ لَهُ النَّبِيُّ صَلَّى اللَهُ عَلَيْهِ وَ آلِهِ « اَللّهُمَ فَهّمْهُ الْقَضَاءَ».","It is narrated from Imam Ali ibn Abi Talib {a.s} that Imam {a.s} said:
The Messenger of Allah {SWT} (peace be upon him and his family) said:
""If two men bring a case before you, do not judge in favor of the first until you hear from
the other, for if you do so, the judgment will become clear to you.""
Imam Ali ibn Abi Talib {a.s} said: ""After that, I continued to serve as a judge.""
And the Prophet (peace be upon him and his family) said to him: ""O Allah {SWT}, grant
him understanding in judgment.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.13",man-la-yahduruhu-al-faqih-vol.3-1.pdf,34,34
10,CHAPTER ON THE ETIQUETTES OF JUDGMENT,3239,"وَ قَالَ أَمِيرُ ٱلْمُؤْمِنِينَ عَلَيْهِ السِّلامُ لِشُرَيْحِ : «يَا شُرَيْحُ لا تُسَارَ أَحَداً فِي مَجْلِسِكَ وَ إِذَا غَضِبْتَ فَقُمْ وَ لا
تَقْضِيَنَّ وَ أَنْتَ غَضْبَانُ ».","Commander of the Faithful Imam Ali ibn Abi Talib {a.s} said to Shurayh:
""O Shurayh, do not speak privately with anyone in your court. And if you become angry,
stand up and do not pass judgment while you are angry.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.14",man-la-yahduruhu-al-faqih-vol.3-1.pdf,34,34
10,CHAPTER ON THE ETIQUETTES OF JUDGMENT,3240,"وَ رَوَى مُحَمَّدُ بْنُ مُسْلِمِ عَنْ أَبِي جَعْفَرٍ عَلَيْهِ السَّلاَمُ قَالَ : «قَضَى رَسُولُ اللّهِ صَلَّى اللّهُ عَلَيْهِ وَ آلِهِ أَنْ
يُقَدَّمَ صَاحِبُ الْيَمِينِ فِي الْمَجْلِسِ بِالْكَلامِ».","Muhammad ibn Muslim narrated from Abu Jafar Imam Muhammad ibn Ali Al-
Baqir {a.s} who said:
""The Messenger of Allah {SWT} (peace be upon him and his family) ruled that the one on
the right should speak first in a gathering.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.14 • Al-Wafi, Vol.16 p.911 • Wasa’il Al-Shi’ah, Vol.27 p.218",man-la-yahduruhu-al-faqih-vol.3-1.pdf,35,35
10,CHAPTER ON THE ETIQUETTES OF JUDGMENT,3241,"وَ رَوَى اَلْحَسَنُ بْنُ مَحْبُوبٍ عَنْ عَبْدِ اللهِ بْنِ سِنَانٍ عَنْ أَبِي عَبْدِ اللهِ عَلَيْهِ السَّلاَمُ قَالَ : «إِذَا تَقَدَّمْتَ مَعَ
خَصْمٍ إِلَى وَالِ أَوْ إِلَى قَاضٍ فَكُنْ عَنْ يَمِينِهِ».
يَعْنِي عَنْ يَمِينِ الْخَصْمِ.","Al-Hasan ibn Mahbub narrated from Abdullah ibn Sinan, from Imam Abu
Abdillah {a.s} who said: ""If you appear with an opponent before a governor or a judge,
stand to his right.""",This means to stand to the right of the opponent.,"Man La Yahduruhu Al-Faqih, Vol.3 p.14 • Tahdhib Al-Ahkam, Vol.6 p.227 • Al-Wafi, Vol.16 p.912 • Wasa’il Al-Shi’ah, Vol.27 p.218",man-la-yahduruhu-al-faqih-vol.3-1.pdf,35,35
10,CHAPTER ON THE ETIQUETTES OF JUDGMENT,3242,- وَقَالَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ : «مَنِ أُبْثَلِيَ بِالْقَضَاءِ فَلْيُسَاوِ بَيْنَهُمْ فِي الْإِشَارَةِ وَ النَّظَرِ فِي ٱلْمَجْلِسِ».,"The Prophet (peace be upon him and his family) said:
""Whoever is tested with judging should treat them equally in gestures and glances
within the gathering.""",,"Al-Kafi, Vol.7 p.413 • Man La Yahduruhu Al-Faqih, Vol.3 p.14 • Tahdhib Al-Ahkam, Vol.6 p.226 • Al-Wafi, Vol.16 p.911 • Wasa’il Al-Shi’ah, Vol.27 p.214 • Al-Fusul Al-Muhimmah, Vol.2 p.496",man-la-yahduruhu-al-faqih-vol.3-1.pdf,35,35
10,CHAPTER ON THE ETIQUETTES OF JUDGMENT,3243,"وَ قَالَ أَمِيرُ الْمُؤْمِنِينَ عَلَيْهِ السَّلاَمُ لِشُرَيْحِ : «يَا شُرَيْحُ أنْظُرْ إِلَى أَهْلِ الْمَعْكِ وَ الْمَظْلِ وَ الإِضْطِهَادِ وَ مَنْ
يَدْفَعُ حُقُوقَ النَّاسِ مِنْ أَهْلِ ٱلْمَقْدُرَةِ وَ ٱلْيَسَارِ وَ مَنْ يُذْلِي بِأَمْوَالِ الْمُسْلِمِينَ إِلَى ٱلْحُكَامِ فَخُذْ لِلنَّاسِ بِحُقُوقِهِمْ
مِنْهُمْ وَبِعِ ٱلْعَقَارَ وَ الدِّيَارَ فَإِنِّي سَمِعْتُ رَسُولَ اللّهِ صَلَّى اللّهُ عَلَيْهِ وَ آلهِ يَقُولُ «مَظْلُ ٱلْمُسْلِمِ ٱلْمُوسِرِ ظُلَمٌ لِلْمُسْلِمِ»
وَ مَنْ لَمْ يَكُنْ لَهُ مَالٌ وَ لا عَقَارْ وَ لا دَارٌ فَلاَ سَبِيلَ عَلَيْهِ وَ اِعْلَمْ أَنَّهُ لَاَ يَحْمِلُ النَّاسَ عَلَى اَلْحَقُّ إِلاَّا مَنْ وَزَعَهُمْ عَنِ
اَلْبَاطِلِ ثُمَّ وَاسِ بَيْنَ الْمُسْلِمِينَ بِوَجْهِكَ وَ مَنْطِقِكَ وَ مَجْلِسِكَ حَتَّى لا يَطْمَعَ قَرِيبُكَ فِي حَيْفِكَ وَ لا يَنِأَسَ عَدُوْكَ
مِنْ عَذْلِكَ وَ رُدَّ الْيَمِينَ عَلَى الْمُدَّعِي مَعَ بَيِّنَةٍ فَإِنَّ ذَلِكَ أَجْلَى لِلْعَمَى وَ أَثبَتْ فِي الْقَضَاءِ وَ اِعْلَمْ أَنَّ ٱلْمُسْلِمِينَ
عُدُولٌ بَعْضُهُمْ عَلَى بَعْضِ إِلَّ مَجْلُوداً فِي حَدِّ لَمْ يَثُبْ مِنْهُ أَوْ مَعْرُوفاً بِشَهَادَةِ الزُّورِ أَوْ ظَنِينا وَ إِيَّال وَ الضَّجَرَ وَ
التَّأَذِّيَ فِي مَجْلِسِ الْقَضَاءِ الَّذِي أَوْجَبَ اللَّهُ تَعَالَى فِيهِ الْأَجِرَ وَ أَحْسَنَ فِيهِ الذُّخْرَ لِمَنْ قَضَى بِالْحَقَّ وَ اِجْعَلْ لِمَنِ
إِدَّعَى شُهُوداً غُيَّباً أَمَداً بَيْنَهُمْ فَإِنْ أَحْضَرَهُمْ أَخَذْتَ لَهُ بِحَقِّهِ وَ إِنْ لَمْ يُحْضِرْهُمْ أَوْجَبْتَ عَلَيْهِ الْقَضِيَّةَ وَ إِيَّاكَ أَنْ
تُنَفِّذَ حُكْماً فِي قِصَاصٍ أَوْ حَدَّ مِنْ حُدُودِ النَّاسِ أَوْ حَقٌّ مِنْ حُقُوقِ اللّهِ عَزَّ وَ جَلَّ حَتَّى تَعْرِضَ ذَلِكَ عَلَيَّ وَ إِيَّاكَ
أَنْ تَجْلِسَ فِي مَجْلِسِ الْقَضَاءِ حَتَّى تَطْعَمَ شَيْئاً إنْ شَاءَ اللَّهُ تَعَالَى».
- رَوَى ذَلِكَ الْحَسَنُ بْنُ مَحْبُوبٍ عَنْ عَمْرِو بْنِ أَبِي الْمِقْدَامِ عَنْ أَبِيهِ عَنْ سَلَمَةَ بْنِ كُهِيْلٍ عَنْ أَمِيرِ الْمُؤْمِنِينَ ع.","Al-Hasan ibn Mahbub narrated from Amr ibn Abi al-Miqdam, from his father,
from Salamah ibn Kuhayl, from Commander of the Faithful Imam Ali ibn Abi Talib {a.s},
who said to Shurayh:
""O Shurayh, observe those who procrastinate, delay payments, oppress others, and
deny people their rights despite having wealth and resources. Take the rights of the
people from them and sell their properties and houses if necessary.
I heard the Messenger of Allah {SWT} (peace be upon him and his family) say:
'Delaying payment by a wealthy Muslim is injustice to another Muslim.'
As for the one who has no wealth, property, or house, there is no recourse against him.
Know that no one can enforce the truth upon people except one who restrains them
from falsehood. Treat the Muslims equally in your appearance, speech, and seating
so that your relatives do not hope for favoritism, nor do your enemies despair of your
justice.
Return the oath to the claimant along with evidence, for this is clearer for truth and
firmer in judgment.
Know that Muslims are trustworthy over one another, except for one who has been
punished for a crime and has not repented, one who is known for false testimony, or
one who is under suspicion.
Beware of irritation and annoyance in the court, which Allah {SWT} has made a place of
reward and the best form of provision for those who judge with justice.
Grant the claimant time to bring witnesses if they are absent. If he produces them, give
him his right, and if not, decide the case against him.
Beware of executing a judgment involving retaliation, legal punishments, or any right
of Allah {SWT}, the Mighty and Majestic, without presenting it to me first.
And do not sit in the court until you have eaten something, if Allah {SWT} wills.""","Al-Hasan ibn Mahbub narrated from Amr ibn Abi al-Miqdam, from his father, from
Salamah ibn Kuhayl, from Commander of the Faithful Imam Ali ibn Abi Talib {a.s}.","Man La Yahduruhu Al-Faqih, Vol.3 p.15",man-la-yahduruhu-al-faqih-vol.3-1.pdf,36,36
11,CHAPTER ON THE OBLIGATION TO ADHERE TO THE,3244,"بَابُ مَا يَجِبُ الأَخْذُ فِيهِ بِظَاهِرِ الْحُكْمِ
فِي رِوَايَةِ يُونُسَ بْنِ عَبْدِ الرَّحْمَنِ عَنْ بَعْضِ رِجَالِهِ عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلَاَمُ قَالَ : سَألْتُهُ عَنِ الْبَيِّنَةِ
إِذَا أَقِيمَتْ عَلَى الْحَقُّ أَيَجِلْ لِلْقَاضِي أَنْ يَقْضِيَ بِقَوْلِ الْبَيِّنَةِ فَقَالَ «خَمْسَةُ أَشيَاءَ يَجِبُ عَلَى النَّاسِ الْأَخِذُ فِيهَا
بِظَاهِرِ اَلْحُكْمِ الْوِلايَاتُ وَ الْمَنَاكِحُ وَ الذَّبَائِحُ وَ الشَّهَادَاتُ وَ الْأَنْسَابُ فَإِذَا كَانَ ظَاهِرُ الرِّجُلِ ظَاهِراً مَأْمُوناً، جَازَتْ
شَهَادَتُهُ وَ لاَ يُسْأْلُ عَنْ بَاطِنِهِ ».","In the narration of Yunus ibn Abd al-Rahman, from some of his companions,
from Abu Abdillah {a.s}:
I asked him about evidence when it is presented to establish a right - whether it is
permissible for the judge to rule based on the testimony of the witnesses.
Imam {a.s} said: ""There are five matters in which people must act according to apparent
judgment: leadership positions, marriages, slaughtered animals, testimonies, and
lineage.
So, if a man’s outward appearance is trustworthy, his testimony is accepted, and his
inner state is not investigated.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.16 • Wasa’il Al-Shi’ah, Vol.27 p.392",man-la-yahduruhu-al-faqih-vol.3-1.pdf,37,37
12,CHAPTER ON LEGAL STRATAGEMS IN RULINGS,3245,"بَابُ الْحِيَلِ فِي الْأَحْكَامِ
فِي رِوَايَةِ النَّضْرِ بْنِ سُوَيْدِ يَرْفَعُهُ : أَنَّ رَجُلاً حَلَفَ أَنْ يَزِنَ فِيلاً فَقَالَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ «يُدْخِلُ
اَلْفِيلَ سَفِينَةً ثُمَّ يَنْظُرُ إِلَى مَوْضِعٍ مَبْلَغِ الْمَاءِ مِنَ السَّفِينَةِ فَيُعَلَّمُ عَلَيْهِ ثُمَّ يُخْرِجُ الْفِيلَ وَ يُلْقِي فِي السَّفِينَةِ حَدِيداً
أَوْ صُفْراً أَوْ مَا شَاءَ فَإِذَا بَلَغَ ٱلْمَوْضِعَ الَّذِي عَلْمَ عَلَيْهِ أَخْرَجَهُ وَ وَزَنَهُ».","In the narration of al-Nadr ibn Suwayd, attributed to the Prophet (peace be
upon him and his family):
A man swore an oath that he would weigh an elephant.
The Prophet (peace be upon him and his family) said:
""He should place the elephant in a boat, then observe the water level reached by the
boat and mark it. After that, he should remove the elephant and load the boat with
iron, copper, or anything he wishes until it reaches the marked water level. Then, he
should take out the loaded material and weigh it.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.17 • Al-Wafi, Vol.16 p.1120 • Wasa’il Al-Shi’ah, Vol.27 p.286 • Bihar Al-Anwar, Vol.40 p.316",man-la-yahduruhu-al-faqih-vol.3-1.pdf,38,38
