Chapter Number,Chapter Title,Hadith Number,arabic_text,english_text,commentary,references,source_pdf,page_start,page_end
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",254,- وَقَالَ أَمِيرُ الْمُؤْمِنِينَ عَلَيْهِ ٱلسَّلاَمُ: «النُّورَةُ طَهُورٌ.,"The Commander of the Faithful Imam Ali ibn Abi Talib {a.s} said:
""Nuura (depilatory paste) is a purifier.""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Al-Kafi, Volume 6, p. 505 • Al-Wafi, Vol. 6, p. 14 • Al-Wafi, Vol. 6, p. 613 • Wasa’il Al-Shi’a, vol. 2, p. 64",man-la-yahduruhu-al-faqih-vol.1.pdf,141,141
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",255,- وَقَالَ أَبُو الْحَسَنِ مُوسَى بْنُ جَعْفَرٍ عَلَيْهِ السَّلاَمُ: «أَلْقُوا الشَّعْرَ عَنْكُمْ فَإِنَهُ يُحَسِّنُ.,"Abu Al-Hasan Imam Musa ibn Jafar Al-Kadhim {a.s} said:
'Remove the hair from your bodies, for it enhances (your appearance).'",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Al-Kafi, Volume 6, p. 505 • Tahdhib Al-Ahkam, Part 1, p. 376 • Makarim Al-Akhlaq, vol. 1, p. 62 • Makarim Al-Akhlaq, vol. 1, p. 70 • Al-Wafi, Vol. 6, p. 620 • Wasa’il Al- Shi’a, vol. 2, p. 104 • Bihar Al Anwar, Vol. 73, p. 83 • Bihar Al Anwar, Vol. 73, p. 93",man-la-yahduruhu-al-faqih-vol.1.pdf,142,142
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",256,"وَقَالَ الصَّادِقُ عَلَيْهِ السَّلَامُ: «مَنْ أَرَادَ أَنْ يَتَنَوَّرَ فَلْيَأْخُذْ مِنَ النُورَةِ وَ يَجْعَلُهُ عَلَى طَرَفِ أَنْفِهِ وَ يَقُولُ: اللَّهُمَّ
اِرْحَمْ سُلَيْمَانَ بْنَ دَاوُدَ عَلَيْهِ السَّلاَمُ كَمَا أَمَرَنَا بِالنُّورَةِ فَإِنَّهُ لا تُحْرِقُهُ النُّورَةُ إِنْ شَاءَ اَللهُ عَزَّ وَ جَلَّ.»","Imam Jafar ibn Muhammad Al-Sadiq {a.s} said: ""Whoever wishes to use Nuura
(depilatory paste), let him take some of it and place it on the tip of his nose and say:
Allāhumma irḥam Sulaymān ibn Dāwūd ‘alayhi al-salām kamā amarānā bil-nūrah
'O’ Allah {SWT}, have mercy on Solomon, son of David {a.s}, as he instructed us regarding
the depilatory paste (Nuura).'
If Allah {SWT}, the Mighty and Majestic, wills, the paste will not cause him any harm.",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Makarim Al-Akhlaq, vol. 1, p. 61 • Al-Wafi, Vol. 6, p. 621 • Bihar Al Anwar, Vol. 73, p. 92",man-la-yahduruhu-al-faqih-vol.1.pdf,142,142
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",257,- وَ رُوِيَ: «أَنَّ مَنْ جَلَسَ وَ هُوَ مُتَنَوِّرْ خِيفَ عَلَيْهِ ٱلْفَثْقُ.,"It was narrated that ""Whoever sits while applying Nuura (depilatory paste), he
is at risk of developing a hernia.""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Makarim Al-Akhlaq, vol. 1, p. 62 • Al-Wafi, Vol. 6, p. 624 • Wasa’il Al-Shi’a, vol. 1, p. 352 • Wasa’il Al-Shi’a, vol. 2, p. 78 • Bihar Al Anwar, Vol. 73, p. 92",man-la-yahduruhu-al-faqih-vol.1.pdf,142,142
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",258,- وَقَالَ أَمِيرُ ٱلْمُؤْمِنِينَ عَلَيْهِ السَّلامُ: «أُجِبُ لِلْمُؤْمِنِ أَنْ يَطْلِيَ فِي كُلِّ خَمْسَةَ عَشَرَ يَوْماً.,"The Commander of the Faithful Imam Ali ibn Abi Talib {a.s} said:
""I like for a believer to use Nuura (depilatory paste) every fifteen days.""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Al-Kafi, Volume 6, p. 506 • Al-Wafi, Vol. 6, p. 615 • Wasa’il Al-Shi’a, vol. 2, p. 71 • Wasa’il Al-Shia, vol. 2, p. 72",man-la-yahduruhu-al-faqih-vol.1.pdf,142,142
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",259,"وَقَالَ الصَّادِقُ عَلَيْهِ السَّلَامُ: «السُّنَّةُ فِي النُّورَةِ فِي كُلِّ خَمْسَةَ عَشَرَ يَوْماً فَإِنْ أَنَتْ عَلَيْكَ عِشَرُونَ يَوْماً وَ
لَيْسَ عِنْدَكَ فَاسْتَقْرِضْ عَلَى اللهِ عَزَّ وَ جَلَّ.","Imam Al-Sadiq {a.s} said: ""The practice (sunnah) for using Nuura (depilatory
paste) is every fifteen days. If twenty days pass without using it and you lack it, then
borrow for the sake of Allah {SWT}, the Mighty and Majestic.""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Al-Kafi, Volume 6, p. 506 • Tahdhib Al-Ahkam, Part 1, p. 375 • Al-Wafi, Vol. 6, p. 616 • Wasa’il Al-Shi’a, vol. 2, p. 71 • Wasa’il Al-Shi’a, vol. 2, p. 71",man-la-yahduruhu-al-faqih-vol.1.pdf,143,143
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",260,"وَقَالَ رَسُولُ اللّهِ صَلَّى اللّهُ عَلَيْهِ وَ آلِهِ: « «مَنْ كَانَ يُؤْمِنُ بِاللهِ وَ الْيَوْمِ الْآخِرِ» فَلاَ يَثْرُك عَانَتَهُ فَوْقَ أَرْبَعِينَ
يَوْماً وَ لاَ يَجِلُّ لاِمْرَأَةٍ تُؤْمِنُ بِاللهِ وَ ٱلْيَوْمِ الْآخِرِ أَنْ تَدَعَ ذَلِكَ مِنْهَا فَوْقَ عِشْرِينَ يَوْماً.","The Messenger of Allah {saws} said: ""Whoever believes in Allah {SWT} and the Last
Day (Qiyamah) should not leave the hair of their pubic region untrimmed for more than
forty days, and it is not permissible for a woman who believes in Allah {SWT} and the Last
Day (Qiyamah) to leave it untrimmed for more than twenty days.""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Al-Kafi, Volume 6, p. 506 • Makarim Al-Akhlaq, vol. 1, p. 59 • Al-Wafi, Vol. 6, p. 616 • Wasa’il Al-Shi’a, vol. 2, p. 139 • Bihar Al Anwar, Vol. 73, p. 91",man-la-yahduruhu-al-faqih-vol.1.pdf,143,143
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",261,- وَقَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ: «اِحْلِقُوا شَعْرَ اَلْبَطْنِ لِلذَّكَرِ وَ الْأَنْثَى.,"The Messenger of Allah {saws} said: ""Shave the abdomen hair for both males and
females."" (And in another version, it includes armpit hair).",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Makarim Al-Akhlaq, vol. 1, p. 59",man-la-yahduruhu-al-faqih-vol.1.pdf,143,143
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",262,"وَ كَانَ الصَّادِقُ عَلَيْهِ السَّلاَمُ يَطْلِي إِبْطَيْهِ فِي الْحَمَّامِ وَ يَقُولُ «نَثْفُ ٱلْإِبْطِ يُضْعِفُ ٱلْمَنْكِبَيْنِ وَ يُوهِي وَ
يُضْعِفُ الْبَصَّرَ.","And Imam Jafar ibn Muhammad Al-Sadiq {a.s} would rub Nuura (depilatory
paste) to his armpits in the bathhouse and say: 'Plucking the armpit hair weakens the
shoulders and diminishes (weakens) the eyesight.'""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Al-Wafi, Vol. 6, p. 619 • Wasa’il Al-Shi’a, vol. 2, p. 138",man-la-yahduruhu-al-faqih-vol.1.pdf,143,143
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",263,- وَقَالَ عَلَيْهِ السَّلاَمُ: «حَلْقُهُ أَفْضَلُ مِنْ نَثْفِهِ وَ طَلْيُهُ أَفْضَلُ مِنْ حَلْقِهِ.»,"Imam Jafar ibn Muhammad Al-Sadiq {a.s} said: ""Shaving (unwanted hair) is
better than plucking them and using Nuura (depilatory paste) is better than shaving
them.""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Makarim Al-Akhlaq, vol. 1, p. 60 • Al-Wafi, Vol. 6, p. 619 • Wasa’il Al-Shi’a, vol. 2, p. 138",man-la-yahduruhu-al-faqih-vol.1.pdf,144,144
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",264,"وَقَالَ عَلِيْ عَ: «نَتْفُ الْإِبْطِ يَنْفِي الرَّائِحَةَ ٱلْمَكْرُوهَةَ وَ هُوَ طَهُورٌ وَ سُنَّةٌ مِمَّا أَمَرَ بِهِ الطَّيِّبُ عَلَيْهِ وَ آلِهِ
السَّلامُ.","Imam Ali ibn Abi Talib {a.s} said: ""Removing armpit hair eliminates unpleasant
odors and is a means of purification and a practice (Sunnah) that was commanded by
the Good and Pure Prophet {saws}.""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Wasa’il Al-Shi’a, vol. 2, p. 136",man-la-yahduruhu-al-faqih-vol.1.pdf,144,144
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",265,"وَقَالَ رَسُولُ اللّهِ صَلَّى اللّهُ عَلَيْهِ وَ آلِهِ: «لاَ يُطَوِّلَنَّ أَحَدُكُمْ شَعْرَ إِبْطَيْهِ فَإِنَّ الشَّيْطَانَ يَتَّخِذُهُ مِجَنّاً يَسْتَتِرُ
بِهِ.
والجنب لا بأس بأن يطلي فإن النورة تزيده نظافة.","The Messenger of Allah {saws} said: 'None of you should allow the hair under his
armpits to grow long, for the devil takes it as a shield to hide behind.'","And it is permissible for the one in a state of major impurity to apply it, as the Nuura
(depilatory paste) increases cleanliness.","Man La Yahduruhu Al-Faqih, Vol. 1 • Al-Wafi, Vol. 6, p. 619",man-la-yahduruhu-al-faqih-vol.1.pdf,144,144
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",266,"وَقَالَ الصَّادِقُ عَلَيْهِ السَّلاَمُ قَالَ أَمِيرُ ٱلْمُؤْمِنِينَ عَلَيْهِ السَّلاَمُ: «يَنْبَغِي لِلرَّجُلِ أَنْ يَتَوَقَّى النُّورَةَ يَوْمَ الْأَرْبِعَاءِ
' فَإِنَّهُ يَوْمُ نَحْسِ مُسْتَمِرِّ وَ يَجُوزُ النُورَةُ فِي سَائِرِ الْأَيَّامِ.","Imam Jafar ibn Muhammad Al-Sadiq {a.s} said:
""The Commander of the Faithful Imam Ali ibn Abi Talib {a.s} said:
‘A man should avoid the use of Nuura (depilatory paste) on Wednesday, for it is a day
of continuous ill-omen, but otherwise the use of Nuura is permissible on all other
days.’""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Al-Wafi, Vol. 6, p. 623 • Wasa’il Al-Shi’a, vol. 2, p. 80 • Wasa’il Al-Shi’a, vol. 7, p. 367",man-la-yahduruhu-al-faqih-vol.1.pdf,145,145
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",267,- وَ رُوِيَ: «أَنَّهَا فِي يَوْمِ ٱلْجُمُعَةِ تُورِثُ الْبَرَصَ.,"(Muhammad ibn Ali Al-Farisi Al-Fattal narrates from Messenger of Allah {saws} ):
“Applying Nuura (depilatory paste) on Jumu’ah, it is said that it can lead to leprosy.""",,"Man La Yahduruhu Al-Faqih, Vol. 1",man-la-yahduruhu-al-faqih-vol.1.pdf,145,145
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",268,"وَ رَوَى الرَّيَّانُ بْنُ الصِّلْتِ عَمّنْ أَخْبَرَهُ عَنْ أَبِي الْحَسَنِ عَلَيْهِ السَّلامُ قَالَ - «مَنْ تَنَوَّرَ يَوْمَ ٱلْجُمُعَةِ فَأَصَابَهُ
اَلْبَرَصُ فَلاَ يَلَومَنَّ إِلاَّ نَفْسَهُ.
ولا باس بأن يتدلك الرجل فى الحمام بالسويق والدقيق والنخالة، ولا بأس بأن يتدلك بالدقيق الملتوت بالزيت، وليس فيما
ينفع البدن إسراف، إنما الاسراف فيما أتلف المال وأضر بالبدن.","Al-Rayyan ibn Al-Salt narrated from someone, who narrated from Abu Al-
Hasan, Imam Musa ibn Jafar Al-Kadhim {a.s}, said:
""Whoever puts on Nuura (depilatory paste) on Jumu’ah and is afflicted with leprosy,
let him blame no one but himself.""","It is permissible for a man to use flour-based mixtures, oil-based pastes, or other
natural exfoliants for personal care in the hammam (public bathhouse).
There is no overindulgence in what benefits the body; rather, overindulgence lies in
what wastes money and harms the body.","Man La Yahduruhu Al-Faqih, Vol. 1 • Makarim Al-Akhlaq, vol. 1, p. 62 • Al-Wafi, Vol. 6, p. 623 • Wasa’il Al-Shi’a, vol. 7, p. 367 • Bihar Al Anwar, Vol. 73, p. 92",man-la-yahduruhu-al-faqih-vol.1.pdf,145,145
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",269,"وَقَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ: «مَنِ اِطَّلَى وَ اِخْتَضَبَ بِالْحِنَّاءِ آمَنَهُ اللَّهُ تَعَالَى مِنْ ثَلاَثِ خِصَالٍ
الْجُذَامٍ وَ الْبَرَصِ وَ الْآَكِلَةِ إِلَى طَلْيَةٍ مِثْلِهَا.","The Messenger of Allah {saws} said:
""Whoever applies depilatory substances (to remove body hair) and dyes with henna,
Allah {SWT}, the Most High, protects him from three things: leprosy, vitiligo (a skin
disorder), and ‘al-ākilah’ (a type of skin disease or severe wound infection) until the
next time he applies it.""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Thawab al-A’mal wa Iqab al-A’mal, Part 1, p. 21 • Makarim Al-Akhlaq, vol. 1, p. 62 • Makarim Al-Akhlaq, vol. 1, p. 62 • Awaali al-La’aali, Part 4, p. 14 • Al-Wafi, Vol. 6, p. 628 • Wasa’il Al-Shia, vol. 2, p. 73 • Wasa’il Al-Shi’a, vol. 2, p. 74 • Bihar Al Anwar, Vol. 73, p. 90 • Bihar Al Anwar, Vol. 73, p. 92",man-la-yahduruhu-al-faqih-vol.1.pdf,146,146
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",270,- وَقَالَ الصَادِقُ عَلَيْهِ السَّلاَمُ: «الْجِنَّاءُ عَلَى أَثَّرِ النُّورَةِ أَمَانُ مِنَ الْجُذَامِ وَ ٱَلْبَرَصِ.,"Imam Jafar ibn Muhammad Al-Sadiq {a.s} said: ""Applying henna after the use of
Nuura (depilatory paste) is a protection against leprosy and vitiligo.""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Makarim Al-Akhlaq, vol. 1, p. 62 • Al-Wafi, Vol. 6, p. 628 • Wasa’il Al-Shi’a, vol. 2, p. 74 • Bihar Al Anwar, Vol. 73, p. 92",man-la-yahduruhu-al-faqih-vol.1.pdf,146,146
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",271,- وَ رُوِيَ: «أَنَّ مَنِ اِطَّلَى وَ تَدَلَّكَ بِالْحِنَّاءِ مِنْ قَرْنِهِ إِلَى قَدَمِهِ نَفَى اللَّهُ عَنْهُ ٱلْفَقْرَ.,"It is narrated (from Ahmad ibn Abi Abdullah) that he narrates:
""Whoever applies a depilatory substance and massages himself with henna from head
to toe, Allah {SWT} removes poverty from him.""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Wasa’il Al-Shi’a, vol. 2, p. 74",man-la-yahduruhu-al-faqih-vol.1.pdf,146,146
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",272,"وَقَالَ رَسُولُ اللّهِ صَلَّى اللّهُ عَلَيْهِ وَ آلِهِ: «اِخْتَصِبُوا بِالْحِنَّاءِ فَإِنَّهُ يَجْلُو الْبَصَرَ وَ يُنْبِتُ الشَّعْرَ وَ يُطَيِّبُ الرِّيحَ
وَ يُسَكّنُ الزَّوْجَةَ»","The Messenger of Allah {saws} said: ""Dye with henna, for it improves eyesight,
promotes hair growth, gives a pleasant fragrance, and calms the wife”.",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Al-Kafi, Volume 6, p. 483 • Makarim Al-Akhlaq, vol. 1, p. 78 • Al-Wafi, Vol. 6, p. 640 • Wasa’il Al-Shi’a, vol. 2, p. 95 • Bihar Al Anwar, Vol. 73, p. 99",man-la-yahduruhu-al-faqih-vol.1.pdf,146,146
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",273,"وَقَالَ الصَادِقُ عَلَيْهِ ٱلسَّلاَمُ: «الْجِنَّاءُ يَذْهَبُ بِالسَّهَكِ وَ يَزِيدُ فِي مَاءِ الْوَجْهِ وَ يُطَيّبُ النَّكُهَةَ وَ يُحَسِّنُ ٱلْوَلَدَ.
ولا بأس أن يمس الرجل الخلوق في الحمام، ويمسح به يده من شقاق يداويه ، ولا يستحب إدمانه، ولا أن يرى أثره عليه.","Imam Jafar ibn Muhammad Al-Sadiq {a.s} said: ""Henna removes the odors,
increases radiance in the face, improves breath, and beautifies one's offspring.""","There is no issue if a man applies perfumed ointment in the bathhouse and rubs his
hand with it to treat cracks, but it is not recommended to make it a habit or for the
effect to be seen on him consistently.","Man La Yahduruhu Al-Faqih, Vol. 1 • Al-Kafi, Volume 6, p. 484 • Makarim Al-Akhlaq, vol. 1, p. 78 • Al-Wafi, Vol. 6, p. 641 • Wasa’il Al-Shi’a, vol. 2, p. 95 • Bihar Al Anwar, Vol. 73, p. 99",man-la-yahduruhu-al-faqih-vol.1.pdf,147,147
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",274,- وَقَالَ أَمِيرُ ٱلْمُؤْمِنِينَ عَلَيْهِ ٱلسَّلاَمُ: «الْخِضَابُ هَذيُ مُحَمَّدٍ صَلَّى اللّهُ عَلَيْهِ وَ آلِهِ وَ هُوَ مِنَ السُّنَّةِ.,"The Commander of the Faithful Imam Ali ibn Abi Talib {a.s} said:
""Dyeing (the hair or beard) is the tradition of Muhammad {saws} and it is part of the
Sunnah.""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Makarim Al-Akhlaq, vol. 1, p. 78 • Al-Wafi, Vol. 6, p. 643 • Wasa’il Al-Shi’a, vol. 2, p. 83 • Bihar Al Anwar, Vol. 73, p. 99",man-la-yahduruhu-al-faqih-vol.1.pdf,147,147
22,"THE RITUAL BATH OF JUMU’AH, ENTERING THE BATHHOUSE, ITS ETIQUETTE, AND TEACHINGS ON",275,- وَقَالَ الصَّادِقُ عَلَيْهِ السَّلاَمُ: «لاَ بَأْسَ بِالْخِضَابِ كُلَّهِ.,"Imam Jafar ibn Muhammad Al-Sadiq {a.s} said:
""There is no harm in any kind of dyeing.""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Makarim Al-Akhlaq, vol. 1, p. 78 • Al-Wafi, Vol. 6, p. 644 • Wasa’il Al-Shi’a, vol. 2, p. 77 • Wasa’il Al-Shi’a, vol. 2, p. 83 • Bihar Al Anwar, Vol. 73, p. 99",man-la-yahduruhu-al-faqih-vol.1.pdf,147,147
